codEle,alias,provincia,precision,poblacion,fecha,suceso,sentido,descripcion,fechaFin,lng,pkFinal,causa,carretera,hora,estado,autonomia,pkIni,icono,tipo,horaFin,lat,nivel
11423715,EVENTOS / BU-535 (1.7 - 1.7),BURGOS,1,ALTO SAN ROQUE,29/02/2024,EVENTOS,AMBOS SENTIDOS,"<span style=""margin-top:10px; float:left; clear:both""> <b>ACTIVIDADES (MANIFESTACIÓN)</b> por <b>ORDEN PÚBLICO</b> con circulación irregular  en<b></b>: </span> <span style=""margin-top:10px; float:left; clear:both"">  -  La carretera  <b> <span style=""color:#ab3000"">BU-535 </span> </b> en el <b> km 1.7</b> en <b>ALTO SAN ROQUE (BURGOS)</b> sentido <b>AMBOS SENTIDOS</b></span>",?,-2.9627533,1.7,ORDEN PÚBLICO,BU-535,14:14,1,Castilla y León,1.7,INC_ACT_EVD_LS3_CAC.png,Incidencia,?,42.700005,AMARILLO
11410584,EVENTOS / C-38 (28.0 - 28.5),GIRONA,1,ROCABRUNA,29/02/2024,EVENTOS,AMBOS SENTIDOS,"<span style=""margin-top:10px; float:left; clear:both""> <b>ACTIVIDADES (MANIFESTACIÓN)</b> con circulación interrumpida  en<b></b>: </span> <span style=""margin-top:10px; float:left; clear:both"">  -  La carretera  <b> <span style=""color:#ab3000"">C-38 </span> </b> a la altura de <b>ROCABRUNA (GIRONA)</b> desde el <b> km 28</b> al <b> km 28.5</b> sentido <b>AMBOS SENTIDOS</b></span>",?,2.456274,28.5,,C-38,07:54,1,Cataluña,28,INC_ACT_EVD_LS1_CAC.png,Incidencia,?,42.3669,NEGRO
11395888,EVENTOS / AP-7 (29.0 - 47.0),GIRONA,1,VILAMORELL,28/02/2024,EVENTOS,AMBOS SENTIDOS,"<span style=""margin-top:10px; float:left; clear:both""> <b>ACTIVIDADES (MANIFESTACIÓN)</b> con circulación interrumpida  en<b></b>: </span> <span style=""margin-top:10px; float:left; clear:both"">  -  La carretera  <b> <span style=""color:#ab3000"">AP-7 </span> </b> desde el <b> km 29 </b> en <b>VILAMORELL (GIRONA)</b> al <b> km 47</b> en <b>VILAFRESER (GIRONA)</b> sentido <b>AMBOS SENTIDOS</b></span>",?,2.9386935,47,,AP-7,10:04,1,Cataluña,29,INC_ACT_EVD_LS1_CAC.png,Incidencia,?,42.22543,NEGRO
11396119,EVENTOS / N-2 (736.0 - 748.0),GIRONA,1,ORRIOLS,27/02/2024,EVENTOS,AMBOS SENTIDOS,"<span style=""margin-top:10px; float:left; clear:both""> <b>ACTIVIDADES (MANIFESTACIÓN)</b> con circulación interrumpida  en<b></b>: </span> <span style=""margin-top:10px; float:left; clear:both"">  -  La carretera  <b> <span style=""color:#ab3000"">N-2 </span> </b> desde el <b> km 736 </b> en <b>ORRIOLS (GIRONA)</b> al <b> km 748</b> en <b>VILAMORELL (GIRONA)</b> sentido <b>AMBOS SENTIDOS</b></span>",?,2.903073,748,,N-2,05:33,1,Cataluña,736,INC_ACT_EVD_LS1_CAC.png,Incidencia,?,42.127758,NEGRO
11399528,EVENTOS / N-152 (1.0 - 0.0),GIRONA,1,,28/02/2024,EVENTOS,AMBOS SENTIDOS,"<span style=""margin-top:10px; float:left; clear:both""> <b>ACTIVIDADES (MANIFESTACIÓN)</b> con circulación interrumpida  en<b></b>: </span> <span style=""margin-top:10px; float:left; clear:both"">  -  La carretera  <b> <span style=""color:#ab3000"">N-152 </span> </b> a la altura de <b> (GIRONA)</b> desde el <b> km 1</b> al <b> km 0</b> sentido <b>AMBOS SENTIDOS</b> hacia <b>FRANÇA</b></span>",?,1.9340445,0,,N-152,10:27,1,Cataluña,1,INC_ACT_EVD_LS1_CAC.png,Incidencia,?,42.43045,NEGRO
11401890,EVENTOS / N-260 (354.0 - 353.0),LLEIDA,1,,27/02/2024,EVENTOS,AMBOS SENTIDOS,"<span style=""margin-top:10px; float:left; clear:both""> <b>ACTIVIDADES (MANIFESTACIÓN)</b> con circulación interrumpida  en<b></b>: </span> <span style=""margin-top:10px; float:left; clear:both"">  -  La carretera  <b> <span style=""color:#ab3000"">N-260 </span> </b> a la altura de <b> (LLEIDA)</b> desde el <b> km 354</b> al <b> km 353</b> sentido <b>AMBOS SENTIDOS</b></span>",?,0.7092339,353,,N-260,13:27,1,Cataluña,354,INC_ACT_EVD_LS1_CAC.png,Incidencia,?,42.45149,NEGRO
11397902,EVENTOS / A-2 (510.0 - 503.0),LLEIDA,1,TALLADELL (EL),29/02/2024,EVENTOS,OESTE,"<span style=""margin-top:10px; float:left; clear:both""> <b>ACTIVIDADES (MANIFESTACIÓN)</b> con circulación interrumpida  en<b></b>: </span> <span style=""margin-top:10px; float:left; clear:both"">  -  La carretera  <b> <span style=""color:#ab3000"">A-2 </span> </b> desde el <b> km 510 </b> en <b>TALLADELL (EL) (LLEIDA)</b> al <b> km 503</b> en <b>ANGLESOLA (LLEIDA)</b> sentido <b>OESTE</b> hacia <b>LLEIDA</b></span>",?,1.166623,503,,A-2,11:43,1,Cataluña,510,INC_ACT_EVD_LS1_CAC.png,Incidencia,?,41.65688,NEGRO
11398520,EVENTOS / AP-2 (121.0 - 140.0),LLEIDA,1,AITONA,29/02/2024,EVENTOS,AMBOS SENTIDOS,"<span style=""margin-top:10px; float:left; clear:both""> <b>ACTIVIDADES (MANIFESTACIÓN)</b> con circulación interrumpida  en<b></b>: </span> <span style=""margin-top:10px; float:left; clear:both"">  -  La carretera  <b> <span style=""color:#ab3000"">AP-2 </span> </b> a la altura de <b>AITONA (LLEIDA)</b> desde el <b> km 121</b> al <b> km 140</b> sentido <b>AMBOS SENTIDOS</b></span>",?,0.415695,140,,AP-2,07:04,1,Cataluña,121,INC_ACT_EVD_LS1_CAC.png,Incidencia,?,41.507397,NEGRO
11397847,EVENTOS / A-2 (503.0 - 510.0),LLEIDA,1,VILAGRASSA,29/02/2024,EVENTOS,ESTE,"<span style=""margin-top:10px; float:left; clear:both""> <b>ACTIVIDADES (MANIFESTACIÓN)</b> con circulación interrumpida  en<b></b>: </span> <span style=""margin-top:10px; float:left; clear:both"">  -  La carretera  <b> <span style=""color:#ab3000"">A-2 </span> </b> a la altura de <b>VILAGRASSA (LLEIDA)</b> desde el <b> km 503</b> al <b> km 510</b> sentido <b>ESTE</b> hacia <b>BARCELONA</b></span>",?,1.0916574,510,,A-2,11:43,1,Cataluña,503,INC_ACT_EVD_LS1_CAC.png,Incidencia,?,41.64788,NEGRO
11409686,EVENTOS / C-14 (75.0 - 75.5),LLEIDA,1,TARREGA,28/02/2024,EVENTOS,AMBOS SENTIDOS,"<span style=""margin-top:10px; float:left; clear:both""> <b>ACTIVIDADES (MANIFESTACIÓN)</b> con circulación interrumpida  en<b></b>: </span> <span style=""margin-top:10px; float:left; clear:both"">  -  La carretera  <b> <span style=""color:#ab3000"">C-14 </span> </b> desde el <b> km 75 </b> en <b>TARREGA (LLEIDA)</b> al <b> km 75.5</b> en <b>ALTET (LLEIDA)</b> sentido <b>AMBOS SENTIDOS</b></span>",?,1.1331838,75.5,,C-14,11:25,1,Cataluña,75,INC_ACT_EVD_LS1_CAC.png,Incidencia,?,41.66507,NEGRO
11418969,EVENTOS / AP-2 (67.0 - 67.0),ZARAGOZA,1,ALMOLDA (LA),29/02/2024,EVENTOS,CRECIENTE DE LA KILOMETRACIÓN,"<span style=""margin-top:10px; float:left; clear:both""> <b>ACTIVIDADES (MANIFESTACIÓN)</b> por <b>ORDEN PÚBLICO</b> con circulación interrumpida  en<b></b>: </span> <span style=""margin-top:10px; float:left; clear:both"">  -  La carretera  <b> <span style=""color:#ab3000"">AP-2 </span> </b> en el <b> km 67</b> en <b>ALMOLDA (LA) (ZARAGOZA)</b> sentido <b>CRECIENTE DE LA KILOMETRACIÓN</b> hacia <b>Barcelona</b></span><span style=""margin-top:10px; float:left; clear:both""> Advertencia: <b>CORTE TOTAL</b></span>",?,-0.1746277,67,ORDEN PÚBLICO,AP-2,09:39,1,Aragón,67,INC_ACT_EVD_LS1_CAC.png,Incidencia,?,41.52457,NEGRO
